index,user_id,sequence_item_ids,sequence_ratings,sequence_timestamps
2633,2633,"354,370,3334,599,509,508,394,39,3894,1463,4421","3.0,5.0,4.0,1.0,3.0,5.0,1.0,1.0,4.0,3.0,5.0","1452902400,1477440000,1477440000,1479340800,1479600000,1479600000,1479600000,1479600000,1483228800,1483228800,1510963200"
12899,12899,"3551,1287,3608,1237,4217","3.0,4.0,4.0,5.0,1.0","1498089600,1498089600,1498089600,1498089600,1507420800"
9353,9353,"1227,347,3597,1611,3966,4117","5.0,5.0,5.0,5.0,5.0,5.0","1474848000,1474848000,1484092800,1484092800,1484092800,1518480000"
9607,9607,"815,112,1254,188,2778,629,74,3012","3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0","1420934400,1438214400,1438214400,1441670400,1441670400,1441670400,1441670400,1449619200"
8025,8025,"1628,2453,2458,2413,1421,1398,2634,3022,841,560,2544,2456","5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200,1458259200"
7745,7745,"3883,3880,3873,3878,1408,4456,4878","5.0,5.0,4.0,2.0,5.0,5.0,5.0","1522627200,1522627200,1522627200,1523232000,1523232000,1533168000,1533168000"
1585,1585,"2273,2273,4106,4164,1775,337,544","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1389830400,1422230400,1478822400,1478822400,1479772800,1486166400,1486166400"
11653,11653,"2643,1786,3551,1900,2924,2891,2146,4163","5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0","1459555200,1459555200,1470700800,1470700800,1477785600,1477872000,1515542400,1515542400"
6328,6328,"592,1364,841,2455,2454,1490,1984,3746,2616,4037","5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0","1436572800,1436572800,1442016000,1442016000,1442016000,1455926400,1462579200,1462579200,1462579200,1462579200"
10005,10005,"3132,3763,1035,1375,39,505,2967,3300,3509,1394,1367,4193,2678,950,3544,3956,492,359,3963,3954,3950,137,443,1843,1602,27,2849,348,291,265,1237,2512,589,3302,113,3285,383,2054,2968,1374,531,2426,315,150,450,4180,4738,1290,1444,1292,3960,2833,3476,2934,418,1150,3513,1264,1223,539,1297,1294,3307,2516,452,1281,4600,2164,1201,4327,506,925,2977,3468","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1474416000,1474416000,1479686400,1479686400,1479686400,1480032000,1480032000,1480032000,1480032000,1480032000,1480032000,1480032000,1480204800,1481760000,1481760000,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484611200,1484697600,1484697600,1484697600,1484697600,1486857600,1486857600,1486857600,1486857600,1486857600,1488931200,1489276800,1489276800,1489276800,1490313600,1490486400,1490832000,1492646400,1494028800,1494028800,1494028800,1494028800,1494028800,1496448000,1496448000,1496448000,1496448000,1496448000,1496448000,1499385600,1499385600,1501545600,1502064000,1502150400,1503964800,1514073600,1514073600,1514073600,1514073600,1514073600,1532736000,1532736000,1532736000,1532736000,1532736000,1532995200"
5548,5548,"2304,3196,1069,288,1341","5.0,5.0,5.0,5.0,5.0","1452902400,1452902400,1454803200,1455926400,1456272000"
310,310,"297,383,277,1358,2382,1444,1150,1100,248","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1440892800,1475625600,1475625600,1482451200,1482451200,1482451200,1482451200,1482451200,1482451200"
1787,1787,"3158,1892,3207,1414,383,1544,1541","5.0,5.0,5.0,3.0,5.0,1.0,1.0","1472515200,1472601600,1472688000,1473120000,1473292800,1473724800,1493251200"
5979,5979,"1810,1411,2162,1214,2290","5.0,5.0,5.0,5.0,5.0","1453507200,1453507200,1453507200,1454112000,1454112000"
11736,11736,"534,3608,4633,4632,4804,3254","5.0,5.0,5.0,5.0,5.0,5.0","1383091200,1447372800,1474761600,1475107200,1493856000,1531267200"
3093,3093,"1295,1100,2133,3984,2128,2265,2481,525,3528,2344,2941,2137,2135,3313,1843,2473,359,1289,3522,3831,2599,947,4432,2477,964,355,1820,2611,291,3233","4.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0","1449446400,1450137600,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455235200,1455753600,1455753600,1455753600,1457740800,1457740800,1460678400,1463443200,1466208000,1466208000,1466208000,1466208000,1470182400,1470182400,1470182400,1470182400,1475884800,1475884800"
1627,1627,"3292,1298,4627,2382,1203","1.0,3.0,1.0,3.0,5.0","1473638400,1473638400,1473638400,1473638400,1474588800"
3475,3475,"1963,3516,1413,2869,3001,3847,2627","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1487980800,1487980800,1487980800,1487980800,1487980800,1487980800,1518998400"
7348,7348,"874,4482,2162,1639,4627,769","5.0,5.0,5.0,1.0,1.0,1.0","1488844800,1488844800,1506643200,1506643200,1506643200,1506643200"
8392,8392,"4333,2934,1852,3227,2937","1.0,5.0,5.0,3.0,5.0","1488672000,1516752000,1520035200,1521417600,1527552000"
3495,3495,"3302,2618,1535,1431,1292,508,2938,441,1369,1866,1375,1605,4007,1860,2298,2704,841,3300,176,2991,2299,1297,1303,2978,2988,2056","4.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0","1466121600,1466640000,1466640000,1466640000,1466640000,1466640000,1466640000,1466640000,1466640000,1477353600,1477353600,1477353600,1477353600,1477353600,1477353600,1477353600,1477353600,1482192000,1482192000,1482192000,1482192000,1482192000,1482192000,1482192000,1482192000,1482192000"
1697,1697,"3836,408,4469,2264,2382,4679","5.0,5.0,5.0,4.0,5.0,5.0","1457222400,1461369600,1500249600,1500249600,1511913600,1511913600"
9751,9751,"2892,942,885,2819,1287,115,481","5.0,4.0,5.0,5.0,4.0,2.0,4.0","1469750400,1471824000,1474329600,1474675200,1480464000,1480464000,1518652800"
9828,9828,"233,298,248,120,145,926,606,333,265,3865,1356,188,521,3948,2099,4284,3513,1150,46,4079","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1491264000,1491264000,1491264000,1491264000,1491264000,1491264000,1491264000,1491264000,1491264000,1513987200,1513987200,1513987200,1513987200,1513987200,1513987200,1513987200,1513987200,1514332800,1514332800,1531440000"
2352,2352,"2700,2136,997,1175,998,1070","5.0,5.0,3.0,5.0,3.0,2.0","1482883200,1482883200,1482883200,1482883200,1482883200,1505952000"
11793,11793,"950,3551,1469,477,4592,1948,4487,1676,309,4309,4766,1314","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1487116800,1487116800,1487116800,1487116800,1496966400,1519776000,1519776000,1519776000,1519776000,1519776000,1519776000,1524528000"
12681,12681,"1899,4355,1895,2796,4028,1916","5.0,5.0,5.0,5.0,4.0,4.0","1483574400,1483574400,1483574400,1495411200,1514592000,1514592000"
9962,9962,"324,334,383,870,680,327","5.0,5.0,5.0,5.0,5.0,3.0","1427500800,1427500800,1427500800,1427500800,1427500800,1435017600"
4552,4552,"2056,2989,2937,3912,4279,1991,2456","4.0,5.0,4.0,5.0,4.0,5.0,4.0","1517184000,1517184000,1517184000,1517184000,1517184000,1517184000,1517184000"
3689,3689,"950,1357,401,986,4661,2382","5.0,5.0,5.0,5.0,5.0,5.0","1517529600,1517529600,1517529600,1517529600,1517529600,1517529600"
3923,3923,"638,3485,4545,966,1506,3590,682,3144","5.0,3.0,5.0,4.0,1.0,5.0,5.0,3.0","1431993600,1473292800,1476921600,1477440000,1477440000,1479513600,1479513600,1479513600"
2220,2220,"955,1898,2695,2946,3981","5.0,1.0,5.0,5.0,5.0","1490572800,1490572800,1490572800,1490572800,1490572800"
5766,5766,"1354,1362,1871,1831,1457,68,1149,2416","4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0","1443744000,1443744000,1444694400,1444694400,1445558400,1447632000,1449360000,1461974400"
2728,2728,"4482,1469,3151,414,477","5.0,5.0,5.0,5.0,5.0","1489708800,1489708800,1489708800,1489708800,1489708800"
8874,8874,"2467,27,3050,2901,4556,2162,1638,549,948,1443,1066,481,1437,1293,437,1440","5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1415923200,1489017600,1489017600,1489017600,1489017600,1489017600,1489017600,1489017600,1489017600,1489017600,1491264000,1494374400,1503705600,1503705600,1503705600,1503705600"
7071,7071,"948,3302,1448,354,2630,1367,4556,1203","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1510012800,1510012800,1510012800,1510012800,1510012800,1510012800,1510012800,1510012800"
6062,6062,"3354,1358,2518,3355,327,4345","5.0,5.0,5.0,5.0,5.0,5.0","1478476800,1498608000,1498608000,1500336000,1501459200,1504483200"
3144,3144,"485,1068,2281,523,1586","5.0,1.0,5.0,5.0,4.0","1439424000,1446768000,1447891200,1449446400,1449619200"
9156,9156,"53,286,2692,3884,3010,4482,2123,2470,436,1116","5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0","1433635200,1454457600,1454457600,1466467200,1466467200,1466467200,1466467200,1466467200,1468454400,1468454400"
9333,9333,"501,500,334,200,307,349,137","5.0,5.0,5.0,2.0,5.0,5.0,5.0","1406246400,1406246400,1406246400,1406246400,1406246400,1406246400,1406246400"
11316,11316,"1126,1081,1128,1212,1123,1257,1127,1125,942,288,1124,1341,1010,1384,1087,949","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437436800,1437436800,1437523200,1437523200,1437523200,1437523200,1437523200,1439942400,1439942400,1439942400,1439942400,1442102400,1442102400,1454803200,1454803200,1454803200"
5105,5105,"322,5,2058,3620,2049,2054,1840,2047,451,1940","4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0","1474761600,1474761600,1474761600,1474761600,1474761600,1474761600,1474761600,1474761600,1474761600,1474761600"
1916,1916,"854,3486,4609,4625,4613","4.0,5.0,3.0,4.0,3.0","1520553600,1525564800,1525564800,1525564800,1525564800"
11168,11168,"509,354,909,405,591","5.0,2.0,5.0,5.0,5.0","1476662400,1476662400,1476662400,1476662400,1476662400"
1811,1811,"2956,1152,2217,3791,1358","5.0,4.0,5.0,5.0,5.0","1456790400,1456790400,1456876800,1456876800,1456876800"
12998,12998,"903,406,3,1150,2938,19","5.0,5.0,5.0,5.0,5.0,5.0","1493683200,1493683200,1493683200,1493683200,1493683200,1493683200"
3637,3637,"150,623,1957,3634,2467","4.0,3.0,3.0,5.0,5.0","1462492800,1462492800,1464480000,1475193600,1529539200"
1259,1259,"1863,4029,1609,2607,2777,3850,4053,3148,1065,3773","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200,1482883200"
3374,3374,"1147,1805,761,691,2844","5.0,5.0,5.0,5.0,5.0","1487808000,1487808000,1487808000,1487808000,1487808000"
12680,12680,"4180,4143,4823,2871,2319,4558,4075,4512,970,1438,3923,2122,2369,858,4583,2614","5.0,2.0,3.0,3.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0","1480291200,1486857600,1486857600,1486857600,1488844800,1493942400,1494115200,1498608000,1499644800,1511654400,1511654400,1515456000,1519171200,1522454400,1522713600,1526947200"
6617,6617,"666,290,334,438,514,759,227,680,331,384,324","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1424217600,1424217600,1424217600,1424217600,1424217600,1424217600,1424217600,1424217600,1424217600,1424217600,1424217600"
9352,9352,"306,1254,1315,3887,3484,324,575,1260,2520,1289","4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0","1456617600,1458172800,1458172800,1458345600,1467849600,1491782400,1491782400,1491782400,1491782400,1491782400"
8530,8530,"2002,3507,1444,1474,2418,2059","5.0,5.0,5.0,5.0,5.0,5.0","1453161600,1453161600,1455926400,1455926400,1455926400,1470441600"
5423,5423,"2383,1,2343,1694,1934,317,3893,2333,657,4795,2154,1638,3302","5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0","1439510400,1441324800,1441324800,1441324800,1442275200,1442448000,1455321600,1455321600,1477440000,1492732800,1500681600,1501632000,1501632000"
2264,2264,"406,1356,1354,640,4163,593","5.0,4.0,3.0,5.0,5.0,3.0","1492128000,1506556800,1506556800,1506556800,1506556800,1506556800"
2129,2129,"947,508,1364,149,473,359,1219,1850,874,680,24,949,8,1375,2358,2355,2356,943,2676,892,3012,1831,595,157,2183,1374,1302,383,24","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0","1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1440806400,1445472000,1445472000,1445472000,1445472000,1445472000,1445472000,1445472000,1445472000,1462838400,1462838400,1483833600"
12747,12747,"3029,2755,1553,2400,3981,2543,4235","2.0,2.0,3.0,5.0,5.0,3.0,1.0","1475798400,1475798400,1475798400,1475798400,1475798400,1475798400,1476144000"
12510,12510,"416,408,1664,3391,4632,4181","5.0,4.0,4.0,5.0,5.0,5.0","1274313600,1405900800,1451520000,1452211200,1475280000,1478563200"
5508,5508,"3873,3878,888,3875,3881","5.0,5.0,5.0,5.0,5.0","1494806400,1494806400,1494806400,1494806400,1494806400"
8639,8639,"2933,1149,3740,4103,3479,249","3.0,5.0,2.0,5.0,5.0,5.0","1516060800,1516060800,1516060800,1516060800,1516060800,1516060800"
12487,12487,"3783,3027,1313,2724,3276,1314,1812,1949","4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0","1451952000,1453075200,1453075200,1453420800,1458950400,1458950400,1458950400,1458950400"
4865,4865,"802,530,4512,1340,4235","5.0,4.0,4.0,4.0,4.0","1505260800,1506643200,1506643200,1506643200,1506643200"
10703,10703,"2935,4834,1033,2456,335,3832","5.0,5.0,5.0,4.0,5.0,5.0","1480464000,1493337600,1502582400,1502582400,1510099200,1519430400"
5590,5590,"3014,1759,339,438,1845","5.0,4.0,4.0,5.0,5.0","1460505600,1460505600,1460505600,1460505600,1460505600"
9091,9091,"1660,1211,2279,2277,1635","5.0,5.0,5.0,4.0,1.0","1474502400,1474502400,1476316800,1476316800,1478131200"
12332,12332,"215,1423,3043,1796,2647,2914,4331,4101,1346,3241,2908,1764,881,4140,4685,1815,546,2937,1925,4420,240","4.0,2.0,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0","1327795200,1477785600,1477785600,1483920000,1483920000,1483920000,1483920000,1483920000,1499731200,1499731200,1499731200,1500163200,1517097600,1517097600,1517097600,1517097600,1523059200,1523059200,1523059200,1523059200,1523059200"
12672,12672,"2690,1788,1719,3208,3260,4590","5.0,3.0,4.0,5.0,5.0,5.0","1479340800,1479686400,1479686400,1479859200,1491782400,1494374400"
4267,4267,"535,1340,3551,19,327,904,1371,948,2423,3513,161,905,1367","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1476835200,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800,1491868800"
4760,4760,"2473,3491,1512,1522,1516,3884,197,3077,3786","5.0,5.0,5.0,1.0,4.0,5.0,2.0,4.0,1.0","1457568000,1457568000,1457568000,1457568000,1457568000,1457568000,1457568000,1467849600,1467849600"
3376,3376,"3960,3959,506,1359,693,1358,3645,120","4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1492387200,1495584000,1495584000,1495584000,1495584000,1495584000,1495584000,1495584000"
483,483,"1702,1882,1477,1256,1085,964","5.0,5.0,5.0,5.0,5.0,5.0","1431561600,1431561600,1431561600,1431561600,1431561600,1438905600"
8453,8453,"2378,779,773,3300,1059,778,1642,544,3518","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1469750400,1469750400,1469750400,1469750400,1469750400,1469750400,1480550400,1480550400,1480550400"
10800,10800,"452,2978,2298,3516,1149,1644,4508,539","5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0","1528243200,1528243200,1528243200,1528243200,1528243200,1528243200,1528243200,1528243200"
4744,4744,"2852,3853,942,495,4199","3.0,5.0,5.0,5.0,1.0","1485216000,1485216000,1485216000,1485216000,1485216000"
1418,1418,"3439,1860,3428,1357,438,3133","5.0,4.0,5.0,5.0,5.0,5.0","1471219200,1471219200,1471219200,1471219200,1471824000,1473984000"
5443,5443,"413,1048,1466,8,1645,2379,639,138,139","5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0","1439251200,1439251200,1439251200,1439251200,1439251200,1439251200,1439251200,1439337600,1439337600"
8238,8238,"2836,472,4235,327,1346,2174","5.0,5.0,5.0,5.0,5.0,5.0","1513641600,1513641600,1513641600,1513641600,1526860800,1526860800"
3942,3942,"438,468,1049,383,48,8,1891,817,1727,769,471,327,610","5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0","1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400,1441670400"
11709,11709,"1171,2880,478,663,3551,4068,1259,2678,1258,769","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1469059200,1469059200,1475107200,1475107200,1475107200,1475625600,1475625600,1476144000,1476144000,1478908800"
9354,9354,"2397,4006,2977,1215,1303,1297","5.0,5.0,5.0,5.0,5.0,5.0","1484611200,1484611200,1484611200,1484611200,1484611200,1484611200"
6309,6309,"363,636,1549,1187,1719,231,2828,3649,3143,3409,2829","5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,2.0","1430006400,1442016000,1444176000,1444176000,1444176000,1444953600,1453420800,1453420800,1457481600,1457481600,1457481600"
8687,8687,"1359,3351,4049,3350,560,25,107,1837,910","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1473465600,1473465600,1473465600,1473465600,1473465600,1473465600,1473465600,1473465600,1473465600"
2480,2480,"1340,3379,1117,3334,1114","5.0,5.0,4.0,4.0,5.0","1489708800,1489708800,1489708800,1489708800,1489708800"
9204,9204,"383,3036,560,1211,477,478","5.0,5.0,3.0,5.0,5.0,5.0","1511913600,1511913600,1511913600,1511913600,1511913600,1511913600"
817,817,"4303,4304,4374,4306,1320,4069","5.0,5.0,5.0,5.0,5.0,5.0","1468627200,1468627200,1468627200,1468627200,1468627200,1468627200"
10799,10799,"2024,4504,1391,1656,1642,137","4.0,4.0,4.0,4.0,4.0,4.0","1487116800,1487116800,1487116800,1487116800,1487116800,1487116800"
12437,12437,"2777,2419,1204,939,4428,4381,4430,4376","3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0","1445990400,1452124800,1452124800,1452556800,1475971200,1476576000,1479600000,1481241600"
12822,12822,"1729,599,4479,4431,3431,970,3437,3843","5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0","1493424000,1493424000,1493424000,1493424000,1493424000,1493424000,1493424000,1493424000"
12291,12291,"529,2467,2467,177,4450","5.0,5.0,5.0,5.0,5.0","1357084800,1357084800,1358380800,1402185600,1496534400"
3961,3961,"3117,1249,1251,2853,2807","5.0,5.0,5.0,5.0,5.0","1471046400,1471046400,1471046400,1471046400,1528761600"
691,691,"950,4059,3902,2046,3889,2151,3930,3894,3342,3904,186,3912,3208,946","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0","1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1476576000,1481155200,1494720000"
2636,2636,"4497,4884,2979,3739,4085,2937","5.0,5.0,5.0,5.0,5.0,5.0","1510531200,1510531200,1510531200,1510531200,1513123200,1534550400"
9964,9964,"2343,2731,2414,4147,4236","5.0,5.0,5.0,5.0,5.0","1468022400,1484352000,1498348800,1498348800,1498348800"
10461,10461,"3302,383,4432,150,1749,3393,48","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1512950400,1512950400,1512950400,1512950400,1512950400,1512950400,1512950400"
6344,6344,"4279,3516,1826,2598,852,1358,3022,2593,3879,1351","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1499472000,1499472000,1499472000,1499472000,1499472000,1499472000,1499472000,1499472000,1499472000,1499472000"
6020,6020,"2472,2474,2477,2473,2476","5.0,5.0,5.0,5.0,5.0","1473638400,1473638400,1473638400,1473638400,1473638400"
8751,8751,"1253,4147,1396,3332,3865,137,4334,2603,3830","3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0","1501459200,1522454400,1522454400,1522454400,1522454400,1522454400,1522454400,1522454400,1522454400"
961,961,"1261,450,1829,3918,2982,549,1237,2937,1203,3771","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1447027200,1447027200,1468800000,1468800000,1468800000,1471651200,1509667200,1509667200,1509667200,1536192000"
5352,5352,"1860,2101,1262,2784,2443,933","5.0,5.0,5.0,5.0,5.0,2.0","1448150400,1450483200,1450483200,1453420800,1481846400,1493769600"
11267,11267,"4291,841,2939,1203,1289","5.0,5.0,5.0,5.0,5.0","1474329600,1474329600,1474329600,1474329600,1474329600"
8857,8857,"315,955,35,1345,51,39,334,490","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1437868800,1437868800,1437868800,1437868800,1437868800,1437868800,1437868800,1437868800"
12233,12233,"817,2369,4022,4019,4833","5.0,5.0,5.0,4.0,5.0","1441065600,1451692800,1479945600,1479945600,1528675200"
6915,6915,"1408,1269,1406,463,3300,1328,3964","5.0,5.0,5.0,5.0,5.0,5.0,5.0","1531008000,1531008000,1531008000,1531008000,1531008000,1531008000,1531008000"
4377,4377,"944,4013,3354,3479,1748,479","5.0,4.0,5.0,5.0,5.0,5.0","1500940800,1500940800,1500940800,1500940800,1500940800,1500940800"
10742,10742,"1591,2901,3831,892,2678","4.0,4.0,5.0,5.0,5.0","1464307200,1464307200,1472774400,1475452800,1475452800"
399,399,"1004,1077,2279,1603,407,19","5.0,5.0,5.0,5.0,5.0,5.0","1442707200,1442707200,1452902400,1452902400,1452902400,1455840000"
6844,6844,"136,310,68,538,327,229,1067,183,404,2809","5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0","1439164800,1439856000,1439856000,1439856000,1440115200,1440979200,1442880000,1444694400,1445472000,1449792000"
2937,2937,"204,2445,331,2933,1344,98,1289,2678,1665,248,3050,3926,3241,3354,1549,2121,1115,986,1332","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1462492800,1462492800,1463702400,1467590400,1467590400,1469750400,1469750400,1469750400,1469750400,1469750400,1469836800,1477612800,1477612800,1479340800,1480636800,1480636800,1484006400,1484006400,1484006400"
12019,12019,"1961,3835,2409,249,649","5.0,3.0,5.0,5.0,5.0","1519862400,1519862400,1519862400,1519862400,1519862400"
4120,4120,"511,215,959,2404,2028,515,2001,2227,2039,2019,2986","5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0","1410480000,1434585600,1438905600,1438905600,1438905600,1438905600,1438905600,1438905600,1438905600,1440547200,1472428800"
